日期,next_day_close
2022-05-25,12276.79
2022-05-26,12681.42
2022-05-27,12642.1
2022-05-31,12548.36
2022-06-01,12892.89
2022-06-02,12548.02
2022-06-03,12599.63
2022-06-06,12711.67
2022-06-07,12615.13
2022-06-08,12269.78
2022-06-09,11832.82
2022-06-10,11288.32
2022-06-13,11311.69
2022-06-14,11593.77
2022-06-15,11127.57
2022-06-16,11265.99
2022-06-17,11546.76
2022-06-21,11527.71
2022-06-22,11697.68
2022-06-23,12105.85
2022-06-24,12008.24
2022-06-27,11637.77
2022-06-28,11658.26
2022-06-29,11503.72
2022-06-30,11585.68
2022-07-01,11779.91
2022-07-05,11852.59
2022-07-06,12109.05
2022-07-07,12125.69
2022-07-08,11860.28
2022-07-11,11744.99
2022-07-12,11728.53
2022-07-13,11768.4
2022-07-14,11983.62
2022-07-15,11877.5
2022-07-18,12249.42
2022-07-19,12439.68
2022-07-20,12619.41
2022-07-21,12396.47
2022-07-22,12328.41
2022-07-25,12086.9
2022-07-26,12601.47
2022-07-27,12717.87
2022-07-28,12947.98
2022-07-29,12940.78
2022-08-01,12901.6
2022-08-02,13253.26
2022-08-03,13311.04
2022-08-04,13207.69
2022-08-05,13159.16
2022-08-08,13008.17
2022-08-09,13378.32
2022-08-10,13291.99
2022-08-11,13565.87
2022-08-12,13667.18
2022-08-15,13635.21
2022-08-16,13470.86
2022-08-17,13505.99
2022-08-18,13242.9
2022-08-19,12890.54
2022-08-22,12881.79
2022-08-23,12917.86
2022-08-24,13143.58
2022-08-25,12605.17
2022-08-26,12484.32
2022-08-29,12342.7
2022-08-30,12272.03
2022-08-31,12274.62
2022-09-01,12098.44
2022-09-02,12011.31
2022-09-06,12259.39
2022-09-07,12321.19
2022-09-08,12588.29
2022-09-09,12739.72
2022-09-12,12033.62
2022-09-13,12134.4
2022-09-14,11927.49
2022-09-15,11861.38
2022-09-16,11953.27
2022-09-19,11851.54
2022-09-20,11637.79
2022-09-21,11501.65
2022-09-22,11311.24
2022-09-23,11254.11
2022-09-26,11271.75
2022-09-27,11493.83
2022-09-28,11164.78
2022-09-29,10971.22
2022-09-30,11229.73
2022-10-03,11582.54
2022-10-04,11573.18
2022-10-05,11485.5
2022-10-06,11039.47
2022-10-07,10926.97
2022-10-10,10791.35
2022-10-11,10785.61
2022-10-12,11033.58
2022-10-13,10692.06
2022-10-14,11062.53
2022-10-17,11147.74
2022-10-18,11103.38
2022-10-19,11046.71
2022-10-20,11310.33
2022-10-21,11430.26
2022-10-24,11669.99
2022-10-25,11405.9
2022-10-26,11191.63
2022-10-27,11546.21
2022-10-28,11405.57
2022-10-31,11288.95
2022-11-01,10906.34
2022-11-02,10690.6
2022-11-03,10857.03
2022-11-04,10977.0
2022-11-07,11059.5
2022-11-08,10797.55
2022-11-09,11605.96
2022-11-10,11817.01
2022-11-11,11700.94
2022-11-14,11871.15
2022-11-15,11699.09
2022-11-16,11676.86
2022-11-17,11677.02
2022-11-18,11553.45
2022-11-21,11724.84
2022-11-22,11838.72
2022-11-23,11756.03
2022-11-25,11587.75
2022-11-28,11503.45
2022-11-29,12030.06
2022-11-30,12041.9
2022-12-01,11994.26
2022-12-02,11786.8
2022-12-05,11549.68
2022-12-06,11497.39
2022-12-07,11637.5
2022-12-08,11563.33
2022-12-09,11706.44
2022-12-12,11834.21
2022-12-13,11740.92
2022-12-14,11345.22
2022-12-15,11243.72
2022-12-16,11084.59
2022-12-19,11072.42
2022-12-20,11235.88
2022-12-21,10956.14
2022-12-22,10985.45
2022-12-23,10822.51
2022-12-27,10679.34
2022-12-28,10951.05
2022-12-29,10939.76
2022-12-30,10862.64
2023-01-03,10914.8
2023-01-04,10741.22
2023-01-05,11040.35
2023-01-06,11108.45
2023-01-09,11205.78
2023-01-10,11402.53
2023-01-11,11459.61
2023-01-12,11541.48
2023-01-13,11557.19
2023-01-17,11410.29
2023-01-18,11295.67
2023-01-19,11619.03
2023-01-20,11872.54
2023-01-23,11846.64
2023-01-24,11814.69
2023-01-25,12051.48
2023-01-26,12166.6
2023-01-27,11912.39
2023-01-30,12101.93
2023-01-31,12363.1
2023-02-01,12803.14
2023-02-02,12573.36
2023-02-03,12464.51
2023-02-06,12728.27
2023-02-07,12495.38
2023-02-08,12381.17
2023-02-09,12304.92
2023-02-10,12502.31
2023-02-13,12590.89
2023-02-14,12687.89
2023-02-15,12442.48
2023-02-16,12358.18
2023-02-17,12060.3
2023-02-21,12066.27
2023-02-22,12180.14
2023-02-23,11969.65
2023-02-24,12057.79
2023-02-27,12042.12
2023-02-28,11938.57
2023-03-01,12044.87
2023-03-02,12290.81
2023-03-03,12302.48
2023-03-06,12152.17
2023-03-07,12215.33
2023-03-08,11995.88
2023-03-09,11830.28
2023-03-10,11923.17
2023-03-13,12199.79
2023-03-14,12251.32
2023-03-15,12581.39
2023-03-16,12519.88
2023-03-17,12562.61
2023-03-20,12741.44
2023-03-21,12567.15
2023-03-22,12729.23
2023-03-23,12767.05
2023-03-24,12673.07
2023-03-27,12610.57
2023-03-28,12846.03
2023-03-29,12963.14
2023-03-30,13181.35
2023-03-31,13148.35
2023-04-03,13100.08
2023-04-04,12967.2
2023-04-05,13062.6
2023-04-06,13051.23
2023-04-10,12964.16
2023-04-11,12848.35
2023-04-12,13109.39
2023-04-13,13079.52
2023-04-14,13087.71
2023-04-17,13091.79
2023-04-18,13088.71
2023-04-19,12985.98
2023-04-20,13000.77
2023-04-21,12969.76
2023-04-24,12725.11
2023-04-25,12806.49
2023-04-26,13160.03
2023-04-27,13245.99
2023-04-28,13231.47
2023-05-01,13113.66
2023-05-02,13030.21
2023-05-03,12982.48
2023-05-04,13259.13
2023-05-05,13291.64
2023-05-08,13201.11
2023-05-09,13347.83
2023-05-10,13389.78
2023-05-11,13340.17
2023-05-12,13413.51
2023-05-15,13426.01
2023-05-16,13589.26
2023-05-17,13834.62
2023-05-18,13803.49
2023-05-19,13849.74
2023-05-22,13672.54
2023-05-23,13604.48
2023-05-24,13938.53
2023-05-25,14298.41
2023-05-26,14354.99
2023-05-30,14254.09
2023-05-31,14441.51
2023-06-01,14546.64
2023-06-02,14556.5
2023-06-05,14558.09
2023-06-06,14303.29
2023-06-07,14484.54
2023-06-08,14528.36
2023-06-09,14784.3
2023-06-12,14900.85
2023-06-13,15005.69
2023-06-14,15185.48
2023-06-15,15083.92
2023-06-16,15070.15
2023-06-20,14867.45
2023-06-21,15042.32
2023-06-22,14891.48
2023-06-23,14689.02
2023-06-26,14945.91
2023-06-27,14964.58
2023-06-28,14939.95
2023-06-29,15179.21
2023-06-30,15208.69
2023-07-03,15203.78
2023-07-05,15089.45
2023-07-06,15036.85
2023-07-07,15045.64
2023-07-10,15119.06
2023-07-11,15307.23
2023-07-12,15571.98
2023-07-13,15565.6
2023-07-14,15713.28
2023-07-17,15841.35
2023-07-18,15826.35
2023-07-19,15466.09
2023-07-20,15425.67
2023-07-21,15448.02
2023-07-24,15561.42
2023-07-25,15499.26
2023-07-26,15464.93
2023-07-27,15750.93
2023-07-28,15757.0
2023-07-31,15718.01
2023-08-01,15370.74
2023-08-02,15353.54
2023-08-03,15274.92
2023-08-04,15407.85
2023-08-07,15273.05
2023-08-08,15101.71
2023-08-09,15128.84
2023-08-10,15028.07
2023-08-11,15205.58
2023-08-14,15037.65
2023-08-15,14876.47
2023-08-16,14715.81
2023-08-17,14694.84
2023-08-18,14936.69
2023-08-21,14908.96
2023-08-22,15148.06
2023-08-23,14816.44
2023-08-24,14941.83
2023-08-25,15052.46
2023-08-28,15376.55
2023-08-29,15462.43
2023-08-30,15501.07
2023-08-31,15490.86
2023-09-01,15508.24
2023-09-05,15371.44
2023-09-06,15258.52
2023-09-07,15280.23
2023-09-08,15461.87
2023-09-11,15289.74
2023-09-12,15348.53
2023-09-13,15473.89
2023-09-14,15202.4
2023-09-15,15225.37
2023-09-18,15191.23
2023-09-19,14969.92
2023-09-20,14694.24
2023-09-21,14701.1
2023-09-22,14768.89
2023-09-25,14545.83
2023-09-26,14580.16
2023-09-27,14702.77
2023-09-28,14715.24
2023-09-29,14837.57
2023-10-02,14565.62
2023-10-03,14776.25
2023-10-04,14723.22
2023-10-05,14973.24
2023-10-06,15047.16
2023-10-09,15131.52
2023-10-10,15241.12
2023-10-11,15184.1
2023-10-12,14995.12
2023-10-13,15172.73
2023-10-16,15122.01
2023-10-17,14909.26
2023-10-18,14783.13
2023-10-19,14560.88
2023-10-20,14604.85
2023-10-23,14745.86
2023-10-24,14381.64
2023-10-25,14109.57
2023-10-26,14180.42
2023-10-27,14335.51
2023-10-30,14409.78
2023-10-31,14664.91
2023-11-01,14919.54
2023-11-02,15099.49
2023-11-03,15154.93
2023-11-06,15296.02
2023-11-07,15313.24
2023-11-08,15187.9
2023-11-09,15529.12
2023-11-10,15482.79
2023-11-13,15812.47
2023-11-14,15817.18
2023-11-15,15833.17
2023-11-16,15837.99
2023-11-17,16027.06
2023-11-20,15933.62
2023-11-21,16001.39
2023-11-22,15982.01
2023-11-24,15961.98
2023-11-27,16010.43
2023-11-28,15987.6
2023-11-29,15947.87
2023-11-30,15997.58
2023-12-01,15839.67
2023-12-04,15877.71
2023-12-05,15788.05
2023-12-06,16022.49
2023-12-07,16084.69
2023-12-08,16221.74
2023-12-11,16354.25
2023-12-12,16562.37
2023-12-13,16537.83
2023-12-14,16623.45
2023-12-15,16729.8
2023-12-18,16811.86
2023-12-19,16554.16
2023-12-20,16757.41
2023-12-21,16777.4
2023-12-22,16878.46
2023-12-26,16906.8
2023-12-27,16898.47
2023-12-28,16825.93
2023-12-29,16543.94
2024-01-02,16368.49
2024-01-03,16282.01
2024-01-04,16305.98
2024-01-05,16649.87
2024-01-08,16678.7
2024-01-09,16793.04
2024-01-10,16820.9
2024-01-11,16832.92
2024-01-12,16830.71
2024-01-16,16736.28
2024-01-17,16982.29
2024-01-18,17314.01
2024-01-19,17330.38
2024-01-22,17404.21
2024-01-23,17499.3
2024-01-24,17516.99
2024-01-25,17421.01
2024-01-26,17596.27
2024-01-29,17476.71
2024-01-30,17137.24
2024-01-31,17344.71
2024-02-01,17642.73
2024-02-02,17613.04
2024-02-05,17572.73
2024-02-06,17755.07
2024-02-07,17783.17
2024-02-08,17962.4
2024-02-09,17882.66
2024-02-12,17600.42
2024-02-13,17807.63
2024-02-14,17845.72
2024-02-15,17685.98
2024-02-16,17546.1
2024-02-20,17478.91
2024-02-21,18004.7
2024-02-22,17937.61
2024-02-23,17933.33
2024-02-26,17971.05
2024-02-27,17874.5
2024-02-28,18043.85
2024-02-29,18302.91
2024-03-01,18226.48
2024-03-04,17897.87
2024-03-05,18017.57
2024-03-06,18297.99
2024-03-07,18018.45
2024-03-08,17951.69
2024-03-11,18219.12
2024-03-12,18068.47
2024-03-13,18014.81
2024-03-14,17808.25
2024-03-15,17985.01
2024-03-18,18032.21
2024-03-19,18240.11
2024-03-20,18320.38
2024-03-21,18339.44
2024-03-22,18277.06
2024-03-25,18210.54
2024-03-26,18280.84
2024-03-27,18254.69
2024-03-28,18293.2
2024-04-01,18121.78
2024-04-02,18160.19
2024-04-03,17878.78
2024-04-04,18108.46
2024-04-05,18100.19
2024-04-08,18169.9
2024-04-09,18011.65
2024-04-10,18307.98
2024-04-11,18003.49
2024-04-12,17706.83
2024-04-15,17713.66
2024-04-16,17493.62
2024-04-17,17394.31
2024-04-18,17037.65
2024-04-19,17210.89
2024-04-22,17471.47
2024-04-23,17526.8
2024-04-24,17430.5
2024-04-25,17718.3
2024-04-26,17782.71
2024-04-29,17440.69
2024-04-30,17318.55
2024-05-01,17541.54
2024-05-02,17890.79
2024-05-03,18093.57
2024-05-06,18091.45
2024-05-07,18085.01
2024-05-08,18113.46
2024-05-09,18161.18
2024-05-10,18198.61
2024-05-13,18322.77
2024-05-14,18596.65
2024-05-15,18557.96
2024-05-16,18546.23
2024-05-17,18674.19
2024-05-20,18713.8
2024-05-21,18705.2
2024-05-22,18623.39
2024-05-23,18808.35
2024-05-24,18869.44
2024-05-28,18736.76
2024-05-29,18538.66
2024-05-30,18536.65
2024-05-31,18600.97
2024-06-03,18654.84
2024-06-04,19035.05
2024-06-05,19021.19
2024-06-06,19000.95
2024-06-07,19074.68
2024-06-10,19210.19
2024-06-11,19465.18
2024-06-12,19576.92
2024-06-13,19659.8
2024-06-14,19902.75
2024-06-17,19908.86
2024-06-18,19752.3
2024-06-20,19700.43
2024-06-21,19474.62
2024-06-24,19701.13
2024-06-25,19751.05
2024-06-26,19789.03
2024-06-27,19682.87
2024-06-28,19812.22
2024-07-01,20011.89
2024-07-02,20186.63
2024-07-03,20391.97
2024-07-05,20439.54
2024-07-08,20453.02
2024-07-09,20675.38
2024-07-10,20211.36
2024-07-11,20331.49
2024-07-12,20386.88
2024-07-15,20398.62
2024-07-16,19799.14
2024-07-17,19705.09
2024-07-18,19522.62
2024-07-19,19822.87
2024-07-22,19754.34
2024-07-23,19032.39
2024-07-24,18830.59
2024-07-25,19023.66
2024-07-26,19059.49
2024-07-29,18796.27
2024-07-30,19362.43
2024-07-31,18890.39
2024-08-01,18440.85
2024-08-02,17895.15
2024-08-05,18077.92
2024-08-06,17867.37
2024-08-07,18413.82
2024-08-08,18513.1
2024-08-09,18542.03
2024-08-12,19006.43
2024-08-13,19022.68
2024-08-14,19490.15
2024-08-15,19508.52
2024-08-16,19766.48
2024-08-19,19719.82
2024-08-20,19824.84
2024-08-21,19491.84
2024-08-22,19720.87
2024-08-23,19516.44
2024-08-26,19581.52
2024-08-27,19350.78
2024-08-28,19325.45
2024-08-29,19574.64
2024-08-30,18958.73
2024-09-03,18921.4
2024-09-04,18930.33
2024-09-05,18421.31
2024-09-06,18660.78
2024-09-09,18829.14
2024-09-10,19237.3
2024-09-11,19423.07
2024-09-12,19514.59
2024-09-13,19423.06
2024-09-16,19432.4
2024-09-17,19344.49
2024-09-18,19839.83
2024-09-19,19791.49
2024-09-20,19852.2
2024-09-23,19944.84
2024-09-24,19972.61
2024-09-25,20115.54
2024-09-26,20008.62
2024-09-27,20060.69
2024-09-30,19773.3
2024-10-01,19802.59
2024-10-02,19793.34
2024-10-03,20035.02
2024-10-04,19800.74
2024-10-07,20107.78
2024-10-08,20268.86
2024-10-09,20241.76
2024-10-10,20271.97
2024-10-11,20439.05
2024-10-14,20159.83
2024-10-15,20174.05
2024-10-16,20190.42
2024-10-17,20324.04
2024-10-18,20361.47
2024-10-21,20383.64
2024-10-22,20066.96
2024-10-23,20232.87
2024-10-24,20352.02
2024-10-25,20351.07
2024-10-28,20550.65
2024-10-29,20387.7
2024-10-30,19890.41
2024-10-31,20033.14
2024-11-01,19963.6
2024-11-04,20227.46
2024-11-05,20781.33
2024-11-06,21101.57
2024-11-07,21117.18
2024-11-08,21106.59
2024-11-11,21070.79
2024-11-12,21036.16
2024-11-13,20896.67
2024-11-14,20394.13
2024-11-15,20539.19
2024-11-18,20684.59
2024-11-19,20667.1
2024-11-20,20740.78
2024-11-21,20776.23
2024-11-22,20804.89
2024-11-25,20922.9
2024-11-26,20744.49
2024-11-27,20930.37
2024-11-29,21164.6
2024-12-02,21229.32
2024-12-03,21492.36
2024-12-04,21425.22
2024-12-05,21622.25
2024-12-06,21440.82
2024-12-09,21368.18
2024-12-10,21763.98
2024-12-11,21615.27
2024-12-12,21780.25
2024-12-13,22096.66
2024-12-16,22001.08
2024-12-17,21209.31
2024-12-18,21110.51
2024-12-19,21289.15
2024-12-20,21503.17
2024-12-23,21797.65
2024-12-24,21768.31
2024-12-26,21473.02
2024-12-27,21197.09
2024-12-30,21012.17
2024-12-31,20975.62
2025-01-02,21326.16
2025-01-03,21559.5
2025-01-06,21173.04
2025-01-07,21180.96
2025-01-08,20847.58
2025-01-10,20784.72
2025-01-13,20757.41
2025-01-14,21237.85
2025-01-15,21091.25
2025-01-16,21441.15
2025-01-17,21566.51
2025-01-21,21853.0
2025-01-22,21900.93
2025-01-23,21774.01
2025-01-24,21127.28
2025-01-27,21463.04
2025-01-28,21411.46
2025-01-29,21508.12
2025-01-30,21478.05
2025-01-31,21297.58
2025-02-03,21566.92
2025-02-04,21658.16
2025-02-05,21774.06
2025-02-06,21491.31
2025-02-07,21756.73
2025-02-10,21693.52
2025-02-11,21719.26
2025-02-12,22030.71
2025-02-13,22114.69
2025-02-14,22164.61
2025-02-18,22175.6
2025-02-19,22068.06
2025-02-20,21614.08
2025-02-21,21352.08
2025-02-24,21087.24
2025-02-25,21132.92
2025-02-26,20550.95
2025-02-27,20884.41
2025-02-28,20425.58
2025-03-03,20352.53
2025-03-04,20628.46
2025-03-05,20052.63
2025-03-06,20201.37
2025-03-07,19430.95
2025-03-10,19376.96
2025-03-11,19596.02
2025-03-12,19225.48
2025-03-13,19704.64
2025-03-14,19812.23
2025-03-17,19483.36
2025-03-18,19736.66
2025-03-19,19677.61
2025-03-20,19753.97
2025-03-21,20180.45
2025-03-24,20287.83
2025-03-25,19916.99
2025-03-26,19798.62
2025-03-27,19281.4
2025-03-28,19278.45
2025-03-31,19436.42
2025-04-01,19581.78
2025-04-02,18521.47
2025-04-03,17397.7
2025-04-04,17430.68
2025-04-07,17090.4
2025-04-08,19145.06
2025-04-09,18343.57
2025-04-10,18690.05
2025-04-11,18796.02
2025-04-14,18830.23
2025-04-15,18257.64
2025-04-16,18258.09
2025-04-17,17808.3
2025-04-21,18276.41
2025-04-22,18693.26
2025-04-23,19214.4
2025-04-24,19432.56
2025-04-25,19427.29
2025-04-28,19544.95
2025-04-29,19571.02
2025-04-30,19786.71
2025-05-01,20102.61
2025-05-02,19967.94
2025-05-05,19791.35
2025-05-06,19867.97
2025-05-07,20063.56
2025-05-08,20061.45
2025-05-09,20868.15
2025-05-12,21197.7
2025-05-13,21319.21
2025-05-14,21335.82
2025-05-15,21427.94
2025-05-16,21447.05
2025-05-19,21367.37
2025-05-20,21080.36
2025-05-21,21112.47
2025-05-22,20915.65
2025-05-23,21414.99
2025-05-27,21318.17
2025-05-28,21363.95
2025-05-29,21340.99
2025-05-30,21491.75
2025-06-02,21662.58
2025-06-03,21721.92
2025-06-04,21547.43
2025-06-05,21761.79
2025-06-06,21797.87
2025-06-09,21941.92
2025-06-10,21860.8
2025-06-11,21913.32
2025-06-12,21631.04
2025-06-13,21937.57
2025-06-16,21719.08
2025-06-17,21719.69
2025-06-18,21626.39
2025-06-20,21856.33
2025-06-23,22190.52
2025-06-24,22237.74
2025-06-25,22447.29
2025-06-26,22534.2
2025-06-27,22679.01
2025-06-30,22478.13
2025-07-01,22641.89
2025-07-02,22866.97
2025-07-03,22685.57
2025-07-07,22702.25
2025-07-08,22864.91
2025-07-09,22829.26
2025-07-10,22780.6
2025-07-11,22855.63
2025-07-14,22884.59
2025-07-15,22907.97
2025-07-16,23081.05
2025-07-17,23065.47
2025-07-18,23180.06
