日期,收盘,lag_1_close,lag_2_close,lag_3_close,lag_5_close,lag_10_close,ma_5,ma_10,ma_20,ma_50,volatility_5,volatility_10,rsi_14,macd,macd_signal,macd_hist,day_of_week,month,quarter
2021-03-08,12299.08,12668.51,12464.0,12683.33,13282.95,13223.74,12634.974,12869.247,13259.37,13190.29681818182,285.5365364187369,344.53687759561166,25.48679333100621,-195.5881659114275,-67.40865759453479,-128.1795083168927,0,3,1
2021-03-09,12794.49,12299.08,12668.51,12464.0,13059.95,13194.71,12581.882,12829.225,13214.343499999999,13181.501111111113,198.03497537053656,325.23423696536776,36.80167964307587,-188.92552488046385,-91.7120310517206,-97.21349382874325,1,3,1
2021-03-10,12752.07,12794.49,12299.08,12668.51,12683.33,13302.19,12595.630000000001,12774.213,13167.592999999999,13172.165652173913,208.925002692375,279.6802899760941,37.01518102254864,-184.9364411681072,-110.35691307499792,-74.57952809310927,2,3,1
2021-03-11,13052.9,12752.07,12794.49,12299.08,12464.0,12828.31,12713.41,12796.672,13137.4745,13169.628085106384,272.491917770065,293.19797504985286,42.775931815569216,-155.70571813229435,-119.42667408645721,-36.27904404583714,3,3,1
2021-03-12,12937.29,13052.9,12752.07,12794.49,12668.51,12909.44,12767.166000000001,12799.457,13097.6215,13164.787708333335,287.5174289152008,294.51744166611996,45.802549096035115,-140.252180504438,-123.59177537005337,-16.660405134384632,4,3,1
2021-03-15,13082.54,12937.29,13052.9,12752.07,12299.08,13282.95,12923.858,12779.416000000001,13061.3635,13163.109183673469,148.54244332851948,263.1051327764896,48.410473839491466,-114.95949796974128,-121.86531988999096,6.905821920249679,0,3,1
2021-03-16,13152.28,13082.54,12937.29,13052.9,12794.49,13059.95,12995.416000000001,12788.649000000001,13030.289,13162.8926,156.60238162303233,275.3774283677681,47.852704495125586,-88.26990911241774,-115.14623773447632,26.87632862205858,1,3,1
2021-03-17,13202.38,13152.28,13082.54,12937.29,12752.07,12683.33,13085.478,12840.554,13005.4225,13173.0468,101.43745126926771,301.0416196475171,56.09852325971912,-62.35675648502911,-104.58834148458688,42.23158499955777,2,3,1
2021-03-18,12789.14,13202.38,13152.28,13082.54,13052.9,12464.0,13032.726,12873.068000000001,12963.003999999999,13172.782,168.81886944297858,272.0117222474063,48.230361871138555,-74.30882486545124,-98.53243816075975,24.22361329530851,3,3,1
2021-03-19,12866.99,12789.14,13202.38,13152.28,12937.29,12668.51,13018.666000000001,12892.916,12927.3145,13177.6548,181.2258372308033,262.502260104556,43.298188403462056,-76.61590037871065,-94.14913060434993,17.533230225639286,4,3,1
2021-03-22,13086.51,12866.99,12789.14,13202.38,13082.54,12299.08,13019.460000000001,12971.659,12920.453,13180.5936,181.5839919982089,164.31668965411967,50.428406444161986,-60.03875554860133,-87.32705559320021,27.288300044598884,0,3,1
2021-03-23,13017.79,13086.51,12866.99,12789.14,13152.28,12794.49,12992.562,12993.989,12911.607,13178.8454,166.30928197189036,152.29820750750554,55.98969899282227,-51.84869899454134,-80.23138427346845,28.382685278927113,1,3,1
2021-03-24,12798.88,13017.79,13086.51,12866.99,13202.38,12752.07,12911.862,12998.67,12886.4415,13176.773199999998,133.75517100286694,144.55921424185104,55.99812289990469,-62.30402563743701,-76.64591254626217,14.34188690882516,2,3,1
2021-03-25,12780.51,12798.88,13017.79,13086.51,12789.14,13052.9,12910.135999999999,12971.431,12884.051500000001,13174.541599999999,135.77513240651288,158.22261367031547,52.14938205265987,-71.2509165897045,-75.56691335495063,4.315996765246126,3,3,1
2021-03-26,12979.12,12780.51,12798.88,13017.79,12866.99,12937.29,12932.562,12975.614,12887.535500000002,13174.651399999999,136.1269020803974,157.77202161487216,63.96626933598405,-61.60507996723936,-72.77454667740838,11.169466710169019,4,3,1
2021-03-29,12965.74,12979.12,12780.51,12798.88,13086.51,13082.54,12908.408000000001,12963.934,12871.675,13175.992400000003,110.23367030996504,153.23482329780762,54.38529102967913,-54.413098796165286,-69.10225710115976,14.689158304994478,0,3,1
2021-03-30,12896.53,12965.74,12979.12,12780.51,13017.79,13152.28,12884.155999999999,12938.359,12863.503999999999,13177.8444,91.98058996335098,138.98700054721073,53.64919619671206,-53.67928906047018,-66.01766349302186,12.338374432551674,1,3,1
2021-03-31,13091.44,12896.53,12965.74,12979.12,12798.88,13202.38,12942.668,12927.265,12883.9095,13179.7424,114.47500325401124,118.48694848425468,51.028600100351255,-36.944261044633095,-60.20298300334411,23.258721958711014,2,3,1
2021-04-01,13329.51,13091.44,12896.53,12965.74,12780.51,12789.14,13052.468,12981.302,12927.185000000001,13180.403600000001,169.91867281145235,163.25677231485926,59.82574102651461,-4.420415607215546,-49.0464695241184,44.626053916902855,3,4,2
2021-04-05,13598.16,13329.51,13091.44,12896.53,12979.12,12866.99,13176.276000000002,13054.419,12973.6675,13184.267,287.77037152911413,248.07269662338658,62.16498055943526,42.54237401591672,-30.728700816111377,73.27107483202809,0,4,2
2021-04-06,13578.46,13598.16,13329.51,13091.44,12965.74,13086.51,13298.819999999998,13103.614,13037.6365,13188.5082,305.6094524879806,298.74705436762366,60.29798380081572,77.28025905949835,-9.126908840989433,86.40716790048778,1,4,2
2021-04-07,13616.7,13578.46,13598.16,13329.51,12896.53,13017.79,13442.854000000001,13163.505000000001,13078.747,13191.176399999998,228.6208839542057,337.18942715235283,60.069117032342135,106.66634837786478,14.03174260278141,92.63460577508337,2,4,2
2021-04-08,13758.5,13616.7,13578.46,13598.16,13091.44,12798.88,13576.266,13259.467,13129.0685,13196.5426,155.09418390127155,357.80984909895994,77.1386496746811,139.7857477198595,39.18254362619703,100.60320409366247,3,4,2
2021-04-09,13845.06,13758.5,13616.7,13578.46,13329.51,12780.51,13679.376,13365.922,13168.676499999998,13211.1908,116.64063820127484,357.8397649724715,77.24960298665475,171.04606631863135,65.55524816468389,105.49081815394746,4,4,2
2021-04-12,13819.35,13845.06,13758.5,13616.7,13598.16,12979.12,13723.613999999998,13449.944999999998,13212.7795,13223.547199999999,120.03315450324764,355.56312070510603,72.8892331525949,191.53758583255512,90.75171569825814,100.78587013429699,0,4,2
2021-04-13,13986.49,13819.35,13845.06,13758.5,13578.46,12965.74,13805.220000000001,13552.02,13257.976999999999,13244.7694,134.5067323593884,347.5404363363882,78.50358391299739,218.74253604053047,116.3498797667126,102.39265627381786,1,4,2
2021-04-14,13803.91,13986.49,13819.35,13845.06,13616.7,12896.53,13842.662,13642.758000000002,13290.5585,13255.869600000002,86.34328734765717,266.3553974089641,80.21865021377934,222.99937696084635,137.67977920553938,85.31959775530697,2,4,2
2021-04-15,14026.19,13803.91,13986.49,13819.35,13758.5,13091.44,13896.2,13736.233000000002,13331.749,13267.271,102.57722749226463,209.28438515038863,83.3633305478777,241.5249431866123,158.44881200175396,83.07613118485833,3,4,2
2021-04-16,14041.91,14026.19,13803.91,13986.49,13845.06,13329.51,13935.570000000002,13807.472999999998,13394.3875,13280.0618,115.05919172321465,173.6737165587578,81.55645951483119,254.5408717887185,177.6672239591469,76.87364782957161,4,4,2
2021-04-19,13907.67,14041.91,14026.19,13803.91,13819.35,13598.16,13953.234,13838.423999999999,13446.4215,13286.997400000002,98.31798858804697,159.20318995966053,76.09499060842974,251.1291819836606,192.35961556404965,58.76956641961095,0,4,2
2021-04-20,13809.3,13907.67,14041.91,14026.19,13986.49,13578.46,13917.795999999998,13861.507999999998,13482.561000000002,13291.1042,114.0147831642877,131.67684212157246,74.88508536126542,237.74715513372757,201.43712347798524,36.310031655742335,1,4,2
2021-04-21,13935.15,13809.3,13907.67,14041.91,13803.91,13616.7,13944.044,13893.353,13528.429,13295.906799999999,94.7151465183865,100.77492181974765,73.90235196128978,234.59260811302556,208.06822040499333,26.524387708032236,2,4,2
2021-04-22,13762.36,13935.15,13809.3,13907.67,14026.19,13758.5,13891.278,13893.739000000001,13576.603,13297.4124,109.79946798595869,100.20679079338673,62.73365379523781,215.66385921517576,209.58734816702983,6.076511048145932,3,4,2
2021-04-23,13941.44,13762.36,13935.15,13809.3,14041.91,13845.06,13871.184,13903.377000000002,13634.6495,13303.1358,80.67074333362551,99.63792127832218,60.66047228053615,212.66151909047767,210.20218235171942,2.459336738758253,4,4,2
2021-04-26,14026.16,13941.44,13762.36,13935.15,13907.67,13819.35,13894.882000000001,13924.057999999999,13687.001499999998,13308.972,107.13243169087261,101.70082975734175,63.36354084581039,214.6440558122631,211.09055704382817,3.5534987684349346,0,4,2
2021-04-27,13960.28,14026.16,13941.44,13762.36,13809.3,13986.49,13925.078,13921.437,13736.728500000001,13312.0236,97.85583692350308,100.24032854982201,60.08915147528662,208.49585460212256,210.57161655548705,-2.0757619533644913,1,4,2
2021-04-28,13901.62,13960.28,14026.16,13941.44,13935.15,13803.91,13918.372,13931.208000000002,13786.983000000002,13314.580600000001,98.14153004716856,91.92902126700592,54.41842946936864,196.6234365075452,207.7819805458987,-11.158544038353511,2,4,2
2021-04-29,13970.2,13901.62,13960.28,14026.16,13762.36,14026.19,13959.940000000002,13925.609,13830.920999999998,13319.990399999999,45.37054110321881,87.07838888035593,53.90671828171833,190.55173074675076,204.33593058606914,-13.784199839318376,3,4,2
2021-04-30,13860.76,13970.2,13901.62,13960.28,13941.44,14041.91,13943.804,13907.494,13857.483499999998,13324.4554,64.08298120405354,78.6283453554236,51.228542777972265,174.8929102134025,198.44732651153583,-23.554416298133333,4,4,2
2021-05-03,13799.72,13860.76,13970.2,13901.62,14026.16,13907.67,13898.516,13896.698999999999,13867.561500000002,13328.834200000001,70.97391689909581,85.69431077316216,44.086675151814475,155.76223418056907,189.9103080453425,-34.14807386477344,0,5,2
2021-05-04,13544.67,13799.72,13860.76,13970.2,13960.28,13809.3,13815.394,13870.235999999999,13865.872,13335.2528,163.55049153090556,139.59248707895134,42.15232790458316,118.65287564566461,175.65882156540692,-57.00594591974232,1,5,2
2021-05-05,13503.37,13544.67,13799.72,13860.76,13901.62,13935.15,13735.744,13827.058,13860.2055,13341.426,203.22308808302716,178.60819931408636,32.22571257615316,84.9318354756324,157.513424347452,-72.5815888718196,2,5,2
2021-05-06,13613.73,13503.37,13544.67,13799.72,13970.2,13762.36,13664.45,13812.195000000002,13852.966999999999,13347.656799999999,157.87821429824592,190.38613291296653,36.32327387949095,66.34797966747828,139.28033541145726,-72.93235574397897,3,5,2
2021-05-07,13719.63,13613.73,13503.37,13544.67,13860.76,13941.44,13636.223999999998,13790.014000000001,13846.695499999998,13365.483199999999,122.70473006369083,186.53744278293888,43.88296834133578,59.47973959365481,123.32021624789678,-63.84047665424197,4,5,2
2021-05-10,13359.08,13719.63,13613.73,13503.37,13799.72,14026.16,13548.096,13723.306,13823.682,13374.476,133.67024343512253,210.45072382863887,37.48832814584258,24.6589846686511,103.58796993204766,-78.92898526339656,0,5,2
2021-05-11,13351.27,13359.08,13719.63,13613.73,13544.67,13960.28,13509.416000000001,13662.404999999999,13791.921000000002,13375.8424,160.2489943182344,222.05363592559254,32.634609436341535,-3.526267590750649,82.165122427488,-85.69139001823865,1,5,2
2021-05-12,13001.63,13351.27,13359.08,13719.63,13503.37,13901.62,13409.068,13572.405999999999,13751.807,13374.676000000001,278.4692186221081,287.1646719683049,29.52836637047156,-53.46005477300787,55.04008698738883,-108.5001417603967,2,5,2
2021-05-13,13109.15,13001.63,13351.27,13359.08,13613.73,13970.2,13308.151999999998,13486.300999999998,13705.954999999998,13383.1924,277.18427989337533,283.7051059521669,26.705477343334493,-83.39564239702304,27.35294111050646,-110.7485835075295,3,5,2
2021-05-14,13393.11,13109.15,13001.63,13351.27,13719.63,13860.76,13242.848000000002,13439.535999999998,13673.515,13401.774599999999,176.00082050947987,251.88018576739785,34.05969713298653,-83.24699290134231,5.232954308136705,-88.47994720947901,4,5,2
2021-05-17,13312.91,13393.11,13109.15,13001.63,13359.08,13799.72,13233.614000000001,13390.855,13643.776999999998,13414.6626,169.46801137680902,219.49332671454667,33.815830920845386,-88.57956673918488,-13.529549901327613,-75.05001683785727,0,5,2
2021-05-18,13217.68,13312.91,13393.11,13109.15,13351.27,13544.67,13206.895999999999,13358.155999999999,13614.196000000002,13433.034599999999,156.30045419003292,218.3865494026505,33.20861444185839,-99.34475060941077,-30.692590042944246,-68.65216056646652,1,5,2
2021-05-19,13237.91,13217.68,13312.91,13393.11,13001.63,13503.37,13254.151999999998,13331.61,13579.333999999999,13441.902999999998,106.51457374467584,214.8796195806089,31.584374041232635,-105.03308839252895,-45.56068971286119,-59.47239867966776,2,5,2
2021-05-20,13494.09,13237.91,13217.68,13312.91,13109.15,13613.73,13331.140000000003,13319.645999999999,13565.920500000002,13456.743400000001,114.33538472410613,200.2598149182885,41.41275989826554,-87.8567936255422,-54.01991049539739,-33.836883130144805,3,5,2
2021-05-21,13411.74,13494.09,13237.91,13217.68,13393.11,13719.63,13334.866,13288.857,13539.435500000001,13463.9202,117.12918564563375,149.05272020700264,41.00348748771032,-79.96759637362447,-59.20944767104281,-20.758148702581664,4,5,2
2021-05-24,13641.75,13411.74,13494.09,13237.91,13312.91,13359.08,13400.634,13317.124,13520.215,13478.009399999999,178.14710137975575,186.05924607201072,52.277547343330646,-54.52691366771978,-58.27294087037821,3.746027202658425,0,5,2
2021-05-25,13657.73,13641.75,13411.74,13494.09,13217.68,13351.27,13488.644,13347.769999999999,13505.0875,13489.513200000001,173.81235968713136,215.2562070856151,53.66490654915663,-32.69860768824765,-53.15807423395209,20.459466545704444,1,5,2
2021-05-26,13702.74,13657.73,13641.75,13411.74,13237.91,13001.63,13581.609999999997,13417.881,13495.1435,13500.5224,123.08444073077952,203.8660753997234,52.18100824769551,-11.633483542640533,-44.85315609568978,33.21967255304925,2,5,2
2021-05-27,13657.85,13702.74,13657.73,13641.75,13494.09,13109.15,13614.362,13472.751,13479.526000000002,13509.6318,115.52969085914194,184.45580979072705,48.439552223726515,1.4221377514113556,-35.59809732626955,37.02023507768091,3,5,2
2021-05-28,13686.51,13657.85,13702.74,13657.73,13411.74,13393.11,13669.316,13502.091,13470.8135,13527.5792,24.690009720715878,193.49343287448568,59.936152263499366,13.92096198177751,-25.69428546466014,39.61524744643765,4,5,2
2021-06-01,13654.59,13686.51,13657.85,13702.74,13641.75,13312.91,13671.884,13536.259,13463.557,13543.331199999999,21.57767318338672,186.413324836677,59.07176781633945,21.008519860475644,-16.353724399632984,37.362244260108625,1,6,2
2021-06-02,13675.79,13654.59,13686.51,13657.85,13657.73,13217.68,13675.496,13582.070000000002,13470.113000000001,13555.1168,20.075310209535054,152.6576389616044,75.09267944079684,28.013204581846367,-7.480338603337114,35.49354318518348,2,6,2
2021-06-03,13529.68,13675.79,13654.59,13686.51,13702.74,13237.91,13640.884,13611.247,13471.4285,13565.354599999999,63.525959103416,97.48209283418049,65.21531481334077,21.526468057769307,-1.67897727111583,23.205445328885137,3,6,2
2021-06-04,13770.77,13529.68,13675.79,13654.59,13657.85,13494.09,13663.467999999999,13638.914999999999,13479.280499999999,13584.792400000002,86.85409098026975,99.77277988286332,64.10168327035382,35.43120191431626,5.743058565970588,29.688143348345672,4,6,2
2021-06-07,13802.89,13770.77,13529.68,13675.79,13686.51,13411.74,13686.744,13678.029999999999,13483.4435,13605.24,107.67222473790073,74.21511990303128,68.97705618987125,48.483728988085204,14.291192650393512,34.19253633769169,0,6,2
2021-06-08,13810.86,13802.89,13770.77,13529.68,13654.59,13641.75,13717.998000000001,13694.941,13506.032500000001,13621.874800000001,118.17367629895072,83.6917010952788,74.63945103512444,58.79333021125785,23.19162016256638,35.60171004869147,1,6,2
2021-06-09,13814.94,13810.86,13802.89,13770.77,13675.79,13657.73,13745.828,13710.662,13529.216,13638.858799999998,122.06940923101651,90.42019843178792,74.29456789915541,66.52611373128093,31.85851887630929,34.66759485497164,2,6,2
2021-06-10,13960.35,13814.94,13810.86,13802.89,13529.68,13702.74,13831.962,13736.423,13577.152000000002,13660.1352,73.83793652323894,119.82735664743198,71.65026002971767,83.42608812752405,42.172032726552246,41.25405540097181,3,6,2
2021-06-11,13998.3,13960.35,13814.94,13810.86,13770.77,13657.85,13877.467999999999,13770.467999999999,13621.6095,13678.2724,94.04527191735977,141.43808427875612,78.40759395583106,98.74343458466683,53.48631309817517,45.25712148649166,4,6,2
2021-06-14,14128.2,13998.3,13960.35,13814.94,13802.89,13686.51,13942.529999999999,13814.636999999999,13658.364000000001,13694.2462,133.71367843272697,176.8416798564327,76.08898518701264,119.98131645753165,66.78531377004646,53.19600268748519,0,6,2
2021-06-15,14030.41,14128.2,13998.3,13960.35,13810.86,13654.59,13986.439999999999,13852.219000000001,13694.238999999998,13702.891200000002,114.30535442406479,178.97103915004078,68.37491371659597,127.4524624666683,78.91874350937083,48.53371895729747,1,6,2
2021-06-16,13983.01,14030.41,14128.2,13998.3,13814.94,13675.79,14020.054,13882.941,13732.5055,13710.9822,65.59890646963107,171.53437507457085,63.78616612067015,128.07227814372345,88.74945043624136,39.32282770748209,2,6,2
2021-06-17,14163.81,13983.01,14030.41,14128.2,13960.35,13529.68,14060.746,13946.354000000001,13778.800500000001,13721.9244,80.6766566610919,140.90909277498267,71.95244706699056,141.5211675984683,99.30379386868675,42.217373729781556,3,6,2
2021-06-18,14049.58,14163.81,13983.01,14030.41,13998.3,13770.77,14071.001999999999,13974.235,13806.575,13727.746000000001,73.71251705112061,129.42209851233133,64.66392562016847,141.33290528980797,107.709616152911,33.62328913689697,4,6,2
2021-06-21,14137.23,14049.58,14163.81,13983.01,14128.2,13802.89,14072.807999999999,14007.669,13842.8495,13733.589399999999,75.55191804323509,123.27956201253477,68.6534745304166,146.56679772274038,115.48105246687687,31.0857452558635,0,6,2
2021-06-22,14270.42,14137.23,14049.58,14163.81,14030.41,13810.86,14120.809999999998,14053.625,13874.283000000001,13742.6108,110.18657064276019,127.35140353893213,71.15082272762838,159.62199210497965,124.30924039449744,35.31275171048222,1,6,2
2021-06-23,14274.24,14270.42,14137.23,14049.58,13983.01,13814.94,14179.056,14099.555000000002,13905.108500000002,13748.365800000001,95.07005800993485,113.80793755271564,79.46651891720752,168.33609605567835,133.11461152673363,35.22148452894473,2,6,2
2021-06-24,14365.96,14274.24,14270.42,14137.23,14163.81,13960.35,14219.486,14140.116,13938.269499999999,13759.6068,125.18087305979529,129.83402423437335,76.71337396658974,180.5617205634262,142.60403333407214,37.957687229354065,3,6,2
2021-06-25,14345.18,14365.96,14274.24,14270.42,14049.58,13998.3,14278.606,14174.804,13972.636000000002,13765.986600000002,89.63267361856977,134.0061182019636,74.58941316235757,186.42485406022752,151.36819747930323,35.05665658092428,4,6,2
2021-06-28,14524.98,14345.18,14365.96,14274.24,14137.23,14128.2,14356.155999999999,14214.482,14014.5595,13775.648000000001,103.41545667845672,172.02280816476656,78.01525280105454,203.23699735190712,161.74195745382403,41.49503989808309,0,6,2
2021-06-29,14572.75,14524.98,14345.18,14365.96,14270.42,14030.41,14416.622,14268.716,14060.467500000002,13788.9496,126.55101745941995,191.88735406193976,78.74390271656264,217.90352560205974,172.97427108347117,44.92925451858858,1,6,2
2021-06-30,14554.8,14572.75,14524.98,14345.18,14274.24,13983.01,14472.734,14325.895,14104.418,13803.8596,108.55687808708808,182.24177044368267,74.9611589334453,225.47925542081794,183.47526795094055,42.00398746987739,2,6,2
2021-07-01,14560.05,14554.8,14572.75,14524.98,14365.96,14163.81,14511.552,14365.519,14155.9365,13816.3576,94.64089269451738,186.11972523382545,74.25413410474506,229.26389553043373,192.6329934668392,36.63090206359453,3,7,3
2021-07-02,14727.63,14560.05,14554.8,14572.75,14345.18,14049.58,14588.041999999998,14433.323999999999,14203.779499999999,13835.663,79.97507968120999,181.68859605870023,75.06544119491858,242.9845805675359,202.70331088697856,40.28126968055733,4,7,3
